year,region,rayon,dem,prorus
2006,Південний-Схід,Межівський район,0.1374,0.5400
2006,Південний-Схід,м. Чугуїв,0.1399,0.7275
2006,Південний-Схід,Новомиколаївський район,0.1411,0.6589
2006,Південний-Схід,Магдалинівський район,0.1414,0.5883
2006,Південний-Схід,Саратнський район,0.1414,0.5681
2006,Південний-Схід,м. Першотравенськ,0.1431,0.6821
2006,Південний-Схід,м. Лозова,0.1432,0.6482
2006,Південний-Схід,Красноокнянський район,0.1439,0.5076
2006,Південний-Схід,Куп'янський район,0.1443,0.7082
2006,Південний-Схід,Куйбишевський район,0.1448,0.5902
2006,Південний-Схід,Фрунзівський район,0.1458,0.4738
2006,Південний-Схід,м. Очаків,0.1463,0.6960
2006,Південний-Схід,м. Токмак,0.1466,0.7387
2006,Південний-Схід,Павлоградський район,0.1484,0.6381
2006,Південний-Схід,Василівський район,0.1494,0.6951
2006,Південний-Схід,Вільнянський район,0.1509,0.6580
2006,Південний-Схід,Ленінський район ,0.1509,0.7154
2006,Південний-Схід,Оріхівський район,0.1518,0.6483
2006,Південний-Схід,Юр'ївський район,0.1521,0.4720
2006,Південний-Схід,Нижньосірогозький район,0.1527,0.5962
2006,Південний-Схід,м. Бердянськ,0.1529,0.6882
2006,Південний-Схід,Ананьївський район,0.1533,0.5289
2006,Південний-Схід,Великомихайлівський район,0.1535,0.5540
2006,Південний-Схід,Кілійський район,0.1551,0.5919
2006,Південний-Схід,м. Ізмаїл,0.1552,0.6578
2006,Південний-Схід,Любашівський район,0.1574,0.4059
2006,Південний-Схід,Березівський район,0.1576,0.6389
2006,Південний-Схід,Новомосковський район,0.1578,0.5741
2006,Південний-Схід,Покровський район,0.1579,0.5895
2006,Південний-Схід,м. Миколаїв,0.1589,0.6911
2006,Південний-Схід,Апостолівський район,0.1597,0.5655
2006,Південний-Схід,Золочівський район,0.1603,0.6362
2006,Південний-Схід,Білгород-Дністровський район,0.1605,0.5268
2006,Південний-Схід,Березнегуватський район,0.1613,0.6040
2006,Південний-Схід,Нижньогірський район ,0.1622,0.7099
2006,Південний-Схід,Татарбунарський район,0.1629,0.5763
2006,Південний-Схід,Вознесенський район,0.1633,0.6866
2006,Південний-Схід,Широківський район,0.1633,0.5621
2006,Південний-Схід,Чорноморський район ,0.1639,0.6910
2006,Південний-Схід,Кодимський район,0.1652,0.4937
2006,Південний-Схід,Близнюківський район,0.1665,0.5539
2006,Південний-Схід,Печенізький район,0.1675,0.5978
2006,Південний-Схід,Чаплинський район,0.1683,0.6234
2006,Південний-Схід,Сакський район ,0.1691,0.7034
2006,Південний-Схід,Пятихатський район,0.1707,0.4859
2006,Південний-Схід,Софіїївський район,0.1728,0.5033
2006,Південний-Схід,Красногвардійський район ,0.1751,0.6594
2006,Південний-Схід,Доманівський район,0.1751,0.5696
2006,Південний-Схід,Запорізький район,0.1770,0.6590
2006,Південний-Схід,м. Синельникове,0.1771,0.5419
2006,Південний-Схід,Солонянський район,0.1773,0.5053
2006,Південний-Схід,м. Южне,0.1773,0.5832
2006,Південний-Схід,м. Люботин,0.1778,0.5251
2006,Південний-Схід,Джанкойський район ,0.1783,0.6803
2006,Південний-Схід,Синельниковський район,0.1785,0.5327
2006,Південний-Схід,Єланецький район,0.1785,0.5986
2006,Південний-Схід,Жовтневий район,0.1797,0.6315
2006,Південний-Схід,Очаківський район,0.1802,0.6276
2006,Південний-Схід,Кегичівський район,0.1804,0.4908
2006,Південний-Схід,Приморський район,0.1810,0.6498
2006,Південний-Схід,Снігурівський район,0.1815,0.6272
2006,Південний-Схід,Криворізький район,0.1819,0.5410
2006,Південний-Схід,Савранський район,0.1828,0.3201
2006,Південний-Схід,м. Енергодар,0.1828,0.6229
2006,Південний-Схід,Овідіопольський район,0.1842,0.5749
2006,Південний-Схід,Арбузинський район,0.1870,0.4932
2006,Південний-Схід,м. Орджонікідзе,0.1875,0.6273
2006,Південний-Схід,Веселинівський район,0.1877,0.5989
2006,Південний-Схід,Пологівський район,0.1882,0.5995
2006,Південний-Схід,Гуляйпільський район,0.1883,0.5433
